icao,season,period,view,condition,taf_forecast,taf_hit,taf_pct,metar_observed,metar_caught,metar_pct
SBGR,Verao,18-24,sem_intensidade,TSRA,48,4,8.3,17,4,23.5
SBGR,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBGR,Verao,TODOS,exato,TS,15,0,0.0,9,0,0.0
SBGR,Verao,TODOS,exato,+RA,0,0,,1,0,0.0
SBGR,Verao,TODOS,exato,+TSRA,0,0,,4,0,0.0
SBGR,Verao,TODOS,exato,TSRA,52,1,1.9,9,1,11.1
SBGR,Verao,TODOS,sem_intensidade,TS,15,0,0.0,9,0,0.0
SBGR,Verao,TODOS,sem_intensidade,TSRA,52,4,7.7,35,4,11.4
SBGR,Verao,TODOS,sem_intensidade,+RA,0,0,,1,0,0.0
SBGR,Outono,00-06,exato,TS,0,0,,0,0,
SBGR,Outono,00-06,exato,+RA,0,0,,2,0,0.0
SBGR,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBGR,Outono,00-06,exato,TSRA,0,0,,1,0,0.0
SBGR,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBGR,Outono,00-06,sem_intensidade,TSRA,0,0,,1,0,0.0
SBGR,Outono,00-06,sem_intensidade,+RA,0,0,,2,0,0.0
SBGR,Outono,06-12,exato,TS,0,0,,0,0,
SBGR,Outono,06-12,exato,+RA,0,0,,0,0,
SBGR,Outono,06-12,exato,+TSRA,0,0,,0,0,
SBGR,Outono,06-12,exato,TSRA,0,0,,0,0,
SBGR,Outono,06-12,sem_intensidade,TS,0,0,,0,0,
SBGR,Outono,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBGR,Outono,06-12,sem_intensidade,+RA,0,0,,0,0,
SBGR,Outono,12-18,exato,TS,0,0,,0,0,
SBGR,Outono,12-18,exato,+RA,0,0,,0,0,
SBGR,Outono,12-18,exato,+TSRA,0,0,,0,0,
SBGR,Outono,12-18,exato,TSRA,3,0,0.0,0,0,
SBGR,Outono,12-18,sem_intensidade,TS,0,0,,0,0,
SBGR,Outono,12-18,sem_intensidade,TSRA,3,0,0.0,0,0,
SBGR,Outono,12-18,sem_intensidade,+RA,0,0,,0,0,
SBGR,Outono,18-24,exato,TS,2,0,0.0,0,0,
SBGR,Outono,18-24,exato,+RA,0,0,,0,0,
SBGR,Outono,18-24,exato,+TSRA,0,0,,0,0,
SBGR,Outono,18-24,exato,TSRA,15,0,0.0,0,0,
SBGR,Outono,18-24,sem_intensidade,TS,2,0,0.0,0,0,
SBGR,Outono,18-24,sem_intensidade,TSRA,15,0,0.0,1,0,0.0
SBGR,Outono,18-24,sem_intensidade,+RA,0,0,,0,0,
SBGR,Outono,TODOS,exato,TS,2,0,0.0,0,0,
SBGR,Outono,TODOS,exato,+RA,0,0,,2,0,0.0
SBGR,Outono,TODOS,exato,+TSRA,0,0,,0,0,
SBGR,Outono,TODOS,exato,TSRA,18,0,0.0,1,0,0.0
SBGR,Outono,TODOS,sem_intensidade,TS,2,0,0.0,0,0,
SBGR,Outono,TODOS,sem_intensidade,TSRA,18,0,0.0,2,0,0.0
SBGR,Outono,TODOS,sem_intensidade,+RA,0,0,,2,0,0.0
SBGR,Inverno,00-06,exato,TS,0,0,,0,0,
SBGR,Inverno,00-06,exato,+RA,0,0,,0,0,
SBGR,Inverno,00-06,exato,+TSRA,0,0,,2,0,0.0
SBGR,Inverno,00-06,exato,TSRA,3,1,33.3,1,1,100.0
SBGR,Inverno,00-06,sem_intensidade,TS,0,0,,0,0,
SBGR,Inverno,00-06,sem_intensidade,TSRA,3,3,100.0,3,3,100.0
SBGR,Inverno,00-06,sem_intensidade,+RA,0,0,,0,0,
SBGR,Inverno,06-12,exato,TS,0,0,,0,0,
SBGR,Inverno,06-12,exato,+RA,0,0,,0,0,
SBGR,Inverno,06-12,exato,+TSRA,0,0,,0,0,
SBGR,Inverno,06-12,exato,TSRA,2,0,0.0,0,0,
SBGR,Inverno,06-12,sem_intensidade,TS,0,0,,0,0,
SBGR,Inverno,06-12,sem_intensidade,TSRA,2,0,0.0,0,0,
SBGR,Inverno,06-12,sem_intensidade,+RA,0,0,,0,0,
SBGR,Inverno,12-18,exato,TS,0,0,,0,0,
SBGR,Inverno,12-18,exato,+RA,0,0,,0,0,
SBGR,Inverno,12-18,exato,+TSRA,0,0,,0,0,
SBGR,Inverno,12-18,exato,TSRA,0,0,,0,0,
SBGR,Inverno,12-18,sem_intensidade,TS,0,0,,0,0,
SBGR,Inverno,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBGR,Inverno,12-18,sem_intensidade,+RA,0,0,,0,0,
SBGR,Inverno,18-24,exato,TS,0,0,,1,0,0.0
SBGR,Inverno,18-24,exato,+RA,0,0,,0,0,
SBGR,Inverno,18-24,exato,+TSRA,0,0,,0,0,
SBGR,Inverno,18-24,exato,TSRA,4,0,0.0,1,0,0.0
SBGR,Inverno,18-24,sem_intensidade,TS,0,0,,1,0,0.0
SBGR,Inverno,18-24,sem_intensidade,TSRA,4,0,0.0,2,0,0.0
SBGR,Inverno,18-24,sem_intensidade,+RA,0,0,,0,0,
SBGR,Inverno,TODOS,exato,TS,0,0,,1,0,0.0
SBGR,Inverno,TODOS,exato,+RA,0,0,,0,0,
SBGR,Inverno,TODOS,exato,+TSRA,0,0,,2,0,0.0
SBGR,Inverno,TODOS,exato,TSRA,9,1,11.1,2,1,50.0
SBGR,Inverno,TODOS,sem_intensidade,TS,0,0,,1,0,0.0
SBGR,Inverno,TODOS,sem_intensidade,TSRA,9,3,33.3,5,3,60.0
SBGR,Inverno,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBGR,Primavera,00-06,exato,TS,0,0,,0,0,
SBGR,Primavera,00-06,exato,+RA,0,0,,0,0,
SBGR,Primavera,00-06,exato,+TSRA,0,0,,1,0,0.0
SBGR,Primavera,00-06,exato,TSRA,4,1,25.0,4,1,25.0
SBGR,Primavera,00-06,sem_intensidade,TS,0,0,,0,0,
SBGR,Primavera,00-06,sem_intensidade,TSRA,4,1,25.0,6,1,16.7
SBGR,Primavera,00-06,sem_intensidade,+RA,0,0,,0,0,
SBGR,Primavera,06-12,exato,TS,0,0,,0,0,
SBGR,Primavera,06-12,exato,+RA,0,0,,0,0,
SBGR,Primavera,06-12,exato,+TSRA,0,0,,0,0,
SBGR,Primavera,06-12,exato,TSRA,3,0,0.0,0,0,
SBGR,Primavera,06-12,sem_intensidade,TS,0,0,,0,0,
SBGR,Primavera,06-12,sem_intensidade,TSRA,3,0,0.0,3,0,0.0
SBGR,Primavera,06-12,sem_intensidade,+RA,0,0,,0,0,
SBGR,Primavera,12-18,exato,TS,0,0,,0,0,
SBGR,Primavera,12-18,exato,+RA,0,0,,1,0,0.0
SBGR,Primavera,12-18,exato,+TSRA,0,0,,0,0,
SBGR,Primavera,12-18,exato,TSRA,7,0,0.0,0,0,
SBGR,Primavera,12-18,sem_intensidade,TS,0,0,,0,0,
SBGR,Primavera,12-18,sem_intensidade,TSRA,7,0,0.0,1,0,0.0
SBGR,Primavera,12-18,sem_intensidade,+RA,0,0,,1,0,0.0
SBGR,Primavera,18-24,exato,TS,0,0,,2,0,0.0
SBGR,Primavera,18-24,exato,+RA,0,0,,0,0,
SBGR,Primavera,18-24,exato,+TSRA,0,0,,2,0,0.0
SBGR,Primavera,18-24,exato,TSRA,45,3,6.7,5,3,60.0
SBGR,Primavera,18-24,sem_intensidade,TS,0,0,,2,0,0.0
SBGR,Primavera,18-24,sem_intensidade,TSRA,45,3,6.7,10,3,30.0
SBGR,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBGR,Primavera,TODOS,exato,TS,0,0,,2,0,0.0
SBGR,Primavera,TODOS,exato,+RA,0,0,,1,0,0.0
SBGR,Primavera,TODOS,exato,+TSRA,0,0,,3,0,0.0
SBGR,Primavera,TODOS,exato,TSRA,59,4,6.8,9,4,44.4
SBGR,Primavera,TODOS,sem_intensidade,TS,0,0,,2,0,0.0
SBGR,Primavera,TODOS,sem_intensidade,TSRA,59,4,6.8,20,4,20.0
SBGR,Primavera,TODOS,sem_intensidade,+RA,0,0,,1,0,0.0
SBGR,TODAS,00-06,exato,TS,8,0,0.0,2,0,0.0
SBGR,TODAS,00-06,exato,+RA,0,0,,3,0,0.0
SBGR,TODAS,00-06,exato,+TSRA,0,0,,6,0,0.0
SBGR,TODAS,00-06,exato,TSRA,7,2,28.6,8,2,25.0
SBGR,TODAS,00-06,sem_intensidade,TS,8,0,0.0,2,0,0.0
SBGR,TODAS,00-06,sem_intensidade,TSRA,7,4,57.1,21,4,19.0
SBGR,TODAS,00-06,sem_intensidade,+RA,0,0,,3,0,0.0
SBGR,TODAS,06-12,exato,TS,0,0,,0,0,
SBGR,TODAS,06-12,exato,+RA,0,0,,0,0,
SBGR,TODAS,06-12,exato,+TSRA,0,0,,0,0,
SBGR,TODAS,06-12,exato,TSRA,5,0,0.0,0,0,
SBGR,TODAS,06-12,sem_intensidade,TS,0,0,,0,0,
SBGR,TODAS,06-12,sem_intensidade,TSRA,5,0,0.0,4,0,0.0
SBGR,TODAS,06-12,sem_intensidade,+RA,0,0,,0,0,
SBGR,TODAS,12-18,exato,TS,1,0,0.0,0,0,
SBGR,TODAS,12-18,exato,+RA,0,0,,1,0,0.0
SBGR,TODAS,12-18,exato,+TSRA,0,0,,0,0,
SBGR,TODAS,12-18,exato,TSRA,14,0,0.0,3,0,0.0
SBGR,TODAS,12-18,sem_intensidade,TS,1,0,0.0,0,0,
SBGR,TODAS,12-18,sem_intensidade,TSRA,14,0,0.0,7,0,0.0
SBGR,TODAS,12-18,sem_intensidade,+RA,0,0,,1,0,0.0
SBGR,TODAS,18-24,exato,TS,8,0,0.0,10,0,0.0
SBGR,TODAS,18-24,exato,+RA,0,0,,0,0,
SBGR,TODAS,18-24,exato,+TSRA,0,0,,3,0,0.0
SBGR,TODAS,18-24,exato,TSRA,112,4,3.6,10,4,40.0
SBGR,TODAS,18-24,sem_intensidade,TS,8,0,0.0,10,0,0.0
SBGR,TODAS,18-24,sem_intensidade,TSRA,112,7,6.2,30,7,23.3
SBGR,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBGR,TODAS,TODOS,exato,TS,17,0,0.0,12,0,0.0
SBGR,TODAS,TODOS,exato,+RA,0,0,,4,0,0.0
SBGR,TODAS,TODOS,exato,+TSRA,0,0,,9,0,0.0
SBGR,TODAS,TODOS,exato,TSRA,138,6,4.3,21,6,28.6
SBGR,TODAS,TODOS,sem_intensidade,TS,17,0,0.0,12,0,0.0
SBGR,TODAS,TODOS,sem_intensidade,TSRA,138,11,8.0,62,11,17.7
SBGR,TODAS,TODOS,sem_intensidade,+RA,0,0,,4,0,0.0
SBHT,Verao,00-06,exato,TS,0,0,,0,0,
SBHT,Verao,00-06,exato,+RA,0,0,,0,0,
SBHT,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBHT,Verao,00-06,exato,TSRA,0,0,,0,0,
SBHT,Verao,00-06,sem_intensidade,TS,0,0,,0,0,
SBHT,Verao,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBHT,Verao,00-06,sem_intensidade,+RA,0,0,,0,0,
SBHT,Verao,06-12,exato,TS,1,0,0.0,0,0,
SBHT,Verao,06-12,exato,+RA,0,0,,0,0,
SBHT,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBHT,Verao,06-12,exato,TSRA,5,0,0.0,0,0,
SBHT,Verao,06-12,sem_intensidade,TS,1,0,0.0,0,0,
SBHT,Verao,06-12,sem_intensidade,TSRA,5,0,0.0,0,0,
SBHT,Verao,06-12,sem_intensidade,+RA,0,0,,0,0,
SBHT,Verao,12-18,exato,TS,3,0,0.0,0,0,
SBHT,Verao,12-18,exato,+RA,0,0,,0,0,
SBHT,Verao,12-18,exato,+TSRA,0,0,,0,0,
SBHT,Verao,12-18,exato,TSRA,4,0,0.0,0,0,
SBHT,Verao,12-18,sem_intensidade,TS,3,0,0.0,0,0,
SBHT,Verao,12-18,sem_intensidade,TSRA,4,0,0.0,0,0,
SBHT,Verao,12-18,sem_intensidade,+RA,0,0,,0,0,
SBHT,Verao,18-24,exato,TS,4,0,0.0,0,0,
SBHT,Verao,18-24,exato,+RA,0,0,,0,0,
SBHT,Verao,18-24,exato,+TSRA,0,0,,0,0,
SBHT,Verao,18-24,exato,TSRA,9,0,0.0,0,0,
SBHT,Verao,18-24,sem_intensidade,TS,4,0,0.0,0,0,
SBHT,Verao,18-24,sem_intensidade,TSRA,9,0,0.0,1,0,0.0
SBHT,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBHT,Verao,TODOS,exato,TS,8,0,0.0,0,0,
SBHT,Verao,TODOS,exato,+RA,0,0,,0,0,
SBHT,Verao,TODOS,exato,+TSRA,0,0,,0,0,
SBHT,Verao,TODOS,exato,TSRA,18,0,0.0,0,0,
SBHT,Verao,TODOS,sem_intensidade,TS,8,0,0.0,0,0,
SBHT,Verao,TODOS,sem_intensidade,TSRA,18,0,0.0,1,0,0.0
SBHT,Verao,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBHT,Outono,00-06,exato,TS,0,0,,0,0,
SBHT,Outono,00-06,exato,+RA,0,0,,0,0,
SBHT,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBHT,Outono,00-06,exato,TSRA,0,0,,0,0,
SBHT,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBHT,Outono,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBHT,Outono,00-06,sem_intensidade,+RA,0,0,,0,0,
SBHT,Outono,06-12,exato,TS,0,0,,1,0,0.0
SBHT,Outono,06-12,exato,+RA,0,0,,0,0,
SBHT,Outono,06-12,exato,+TSRA,0,0,,0,0,
SBHT,Outono,06-12,exato,TSRA,4,0,0.0,0,0,
SBHT,Outono,06-12,sem_intensidade,TS,0,0,,1,0,0.0
SBHT,Outono,06-12,sem_intensidade,TSRA,4,0,0.0,1,0,0.0
SBHT,Outono,06-12,sem_intensidade,+RA,0,0,,0,0,
SBHT,Outono,12-18,exato,TS,0,0,,0,0,
SBHT,Outono,12-18,exato,+RA,0,0,,0,0,
SBHT,Outono,12-18,exato,+TSRA,0,0,,0,0,
SBHT,Outono,12-18,exato,TSRA,0,0,,0,0,
SBHT,Outono,12-18,sem_intensidade,TS,0,0,,0,0,
SBHT,Outono,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBHT,Outono,12-18,sem_intensidade,+RA,0,0,,0,0,
SBHT,Outono,18-24,exato,TS,12,0,0.0,1,0,0.0
SBHT,Outono,18-24,exato,+RA,0,0,,0,0,
SBHT,Outono,18-24,exato,+TSRA,0,0,,0,0,
SBHT,Outono,18-24,exato,TSRA,11,0,0.0,1,0,0.0
SBHT,Outono,18-24,sem_intensidade,TS,12,0,0.0,1,0,0.0
SBHT,Outono,18-24,sem_intensidade,TSRA,11,0,0.0,1,0,0.0
SBHT,Outono,18-24,sem_intensidade,+RA,0,0,,0,0,
SBHT,Outono,TODOS,exato,TS,12,0,0.0,2,0,0.0
SBHT,Outono,TODOS,exato,+RA,0,0,,0,0,
SBHT,Outono,TODOS,exato,+TSRA,0,0,,0,0,
SBHT,Outono,TODOS,exato,TSRA,15,0,0.0,1,0,0.0
SBHT,Outono,TODOS,sem_intensidade,TS,12,0,0.0,2,0,0.0
SBHT,Outono,TODOS,sem_intensidade,TSRA,15,0,0.0,2,0,0.0
SBHT,Outono,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBHT,Inverno,00-06,exato,TS,0,0,,0,0,
SBHT,Inverno,00-06,exato,+RA,0,0,,0,0,
SBHT,Inverno,00-06,exato,+TSRA,0,0,,0,0,
SBHT,Inverno,00-06,exato,TSRA,0,0,,0,0,
SBHT,Inverno,00-06,sem_intensidade,TS,0,0,,0,0,
SBHT,Inverno,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBHT,Inverno,00-06,sem_intensidade,+RA,0,0,,0,0,
SBHT,Inverno,06-12,exato,TS,0,0,,1,0,0.0
SBHT,Inverno,06-12,exato,+RA,0,0,,0,0,
SBHT,Inverno,06-12,exato,+TSRA,0,0,,0,0,
SBHT,Inverno,06-12,exato,TSRA,0,0,,0,0,
SBHT,Inverno,06-12,sem_intensidade,TS,0,0,,1,0,0.0
SBHT,Inverno,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBHT,Inverno,06-12,sem_intensidade,+RA,0,0,,0,0,
SBHT,Inverno,12-18,exato,TS,0,0,,1,0,0.0
SBHT,Inverno,12-18,exato,+RA,0,0,,0,0,
SBHT,Inverno,12-18,exato,+TSRA,0,0,,0,0,
SBHT,Inverno,12-18,exato,TSRA,0,0,,0,0,
SBHT,Inverno,12-18,sem_intensidade,TS,0,0,,1,0,0.0
SBHT,Inverno,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBHT,Inverno,12-18,sem_intensidade,+RA,0,0,,0,0,
SBHT,Inverno,18-24,exato,TS,1,0,0.0,0,0,
SBHT,Inverno,18-24,exato,+RA,0,0,,0,0,
SBHT,Inverno,18-24,exato,+TSRA,0,0,,0,0,
SBHT,Inverno,18-24,exato,TSRA,0,0,,0,0,
SBHT,Inverno,18-24,sem_intensidade,TS,1,0,0.0,0,0,
SBHT,Inverno,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBHT,Inverno,18-24,sem_intensidade,+RA,0,0,,0,0,
SBHT,Inverno,TODOS,exato,TS,1,0,0.0,2,0,0.0
SBHT,Inverno,TODOS,exato,+RA,0,0,,0,0,
SBHT,Inverno,TODOS,exato,+TSRA,0,0,,0,0,
SBHT,Inverno,TODOS,exato,TSRA,0,0,,0,0,
SBHT,Inverno,TODOS,sem_intensidade,TS,1,0,0.0,2,0,0.0
SBHT,Inverno,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBHT,Inverno,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBHT,Primavera,00-06,exato,TS,0,0,,0,0,
SBHT,Primavera,00-06,exato,+RA,0,0,,0,0,
SBHT,Primavera,00-06,exato,+TSRA,0,0,,0,0,
SBHT,Primavera,00-06,exato,TSRA,0,0,,0,0,
SBHT,Primavera,00-06,sem_intensidade,TS,0,0,,0,0,
SBHT,Primavera,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBHT,Primavera,00-06,sem_intensidade,+RA,0,0,,0,0,
SBHT,Primavera,06-12,exato,TS,0,0,,0,0,
SBHT,Primavera,06-12,exato,+RA,0,0,,0,0,
SBHT,Primavera,06-12,exato,+TSRA,0,0,,1,0,0.0
SBHT,Primavera,06-12,exato,TSRA,0,0,,0,0,
SBHT,Primavera,06-12,sem_intensidade,TS,0,0,,0,0,
SBHT,Primavera,06-12,sem_intensidade,TSRA,0,0,,2,0,0.0
SBHT,Primavera,06-12,sem_intensidade,+RA,0,0,,0,0,
SBHT,Primavera,12-18,exato,TS,1,0,0.0,0,0,
SBHT,Primavera,12-18,exato,+RA,0,0,,0,0,
SBHT,Primavera,12-18,exato,+TSRA,0,0,,0,0,
SBHT,Primavera,12-18,exato,TSRA,0,0,,0,0,
SBHT,Primavera,12-18,sem_intensidade,TS,1,0,0.0,0,0,
SBHT,Primavera,12-18,sem_intensidade,TSRA,0,0,,1,0,0.0
SBHT,Primavera,12-18,sem_intensidade,+RA,0,0,,0,0,
SBHT,Primavera,18-24,exato,TS,3,0,0.0,1,0,0.0
SBHT,Primavera,18-24,exato,+RA,0,0,,0,0,
SBHT,Primavera,18-24,exato,+TSRA,0,0,,0,0,
SBHT,Primavera,18-24,exato,TSRA,3,0,0.0,0,0,
SBHT,Primavera,18-24,sem_intensidade,TS,3,0,0.0,1,0,0.0
SBHT,Primavera,18-24,sem_intensidade,TSRA,3,0,0.0,0,0,
SBHT,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBHT,Primavera,TODOS,exato,TS,4,0,0.0,1,0,0.0
SBHT,Primavera,TODOS,exato,+RA,0,0,,0,0,
SBHT,Primavera,TODOS,exato,+TSRA,0,0,,1,0,0.0
SBHT,Primavera,TODOS,exato,TSRA,3,0,0.0,0,0,
SBHT,Primavera,TODOS,sem_intensidade,TS,4,0,0.0,1,0,0.0
SBHT,Primavera,TODOS,sem_intensidade,TSRA,3,0,0.0,3,0,0.0
SBHT,Primavera,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBHT,TODAS,00-06,exato,TS,0,0,,0,0,
SBHT,TODAS,00-06,exato,+RA,0,0,,0,0,
SBHT,TODAS,00-06,exato,+TSRA,0,0,,0,0,
SBHT,TODAS,00-06,exato,TSRA,0,0,,0,0,
SBHT,TODAS,00-06,sem_intensidade,TS,0,0,,0,0,
SBHT,TODAS,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBHT,TODAS,00-06,sem_intensidade,+RA,0,0,,0,0,
SBHT,TODAS,06-12,exato,TS,1,0,0.0,2,0,0.0
SBHT,TODAS,06-12,exato,+RA,0,0,,0,0,
SBHT,TODAS,06-12,exato,+TSRA,0,0,,1,0,0.0
SBHT,TODAS,06-12,exato,TSRA,9,0,0.0,0,0,
SBHT,TODAS,06-12,sem_intensidade,TS,1,0,0.0,2,0,0.0
SBHT,TODAS,06-12,sem_intensidade,TSRA,9,0,0.0,3,0,0.0
SBHT,TODAS,06-12,sem_intensidade,+RA,0,0,,0,0,
SBHT,TODAS,12-18,exato,TS,4,0,0.0,1,0,0.0
SBHT,TODAS,12-18,exato,+RA,0,0,,0,0,
SBHT,TODAS,12-18,exato,+TSRA,0,0,,0,0,
SBHT,TODAS,12-18,exato,TSRA,4,0,0.0,0,0,
SBHT,TODAS,12-18,sem_intensidade,TS,4,0,0.0,1,0,0.0
SBHT,TODAS,12-18,sem_intensidade,TSRA,4,0,0.0,1,0,0.0
SBHT,TODAS,12-18,sem_intensidade,+RA,0,0,,0,0,
SBHT,TODAS,18-24,exato,TS,20,0,0.0,2,0,0.0
SBHT,TODAS,18-24,exato,+RA,0,0,,0,0,
SBHT,TODAS,18-24,exato,+TSRA,0,0,,0,0,
SBHT,TODAS,18-24,exato,TSRA,23,0,0.0,1,0,0.0
SBHT,TODAS,18-24,sem_intensidade,TS,20,0,0.0,2,0,0.0
SBHT,TODAS,18-24,sem_intensidade,TSRA,23,0,0.0,2,0,0.0
SBHT,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBHT,TODAS,TODOS,exato,TS,25,0,0.0,5,0,0.0
SBHT,TODAS,TODOS,exato,+RA,0,0,,0,0,
SBHT,TODAS,TODOS,exato,+TSRA,0,0,,1,0,0.0
SBHT,TODAS,TODOS,exato,TSRA,36,0,0.0,1,0,0.0
SBHT,TODAS,TODOS,sem_intensidade,TS,25,0,0.0,5,0,0.0
SBHT,TODAS,TODOS,sem_intensidade,TSRA,36,0,0.0,6,0,0.0
SBHT,TODAS,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBIL,Verao,00-06,exato,TS,0,0,,0,0,
SBIL,Verao,00-06,exato,+RA,0,0,,0,0,
SBIL,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBIL,Verao,00-06,exato,TSRA,0,0,,0,0,
SBIL,Verao,00-06,sem_intensidade,TS,0,0,,0,0,
SBIL,Verao,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Verao,00-06,sem_intensidade,+RA,0,0,,0,0,
SBIL,Verao,06-12,exato,TS,0,0,,0,0,
SBIL,Verao,06-12,exato,+RA,0,0,,0,0,
SBIL,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBIL,Verao,06-12,exato,TSRA,0,0,,0,0,
SBIL,Verao,06-12,sem_intensidade,TS,0,0,,0,0,
SBIL,Verao,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Verao,06-12,sem_intensidade,+RA,0,0,,0,0,
SBIL,Verao,12-18,exato,TS,0,0,,0,0,
SBIL,Verao,12-18,exato,+RA,0,0,,0,0,
SBIL,Verao,12-18,exato,+TSRA,0,0,,0,0,
SBIL,Verao,12-18,exato,TSRA,0,0,,0,0,
SBIL,Verao,12-18,sem_intensidade,TS,0,0,,0,0,
SBIL,Verao,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Verao,12-18,sem_intensidade,+RA,0,0,,0,0,
SBIL,Verao,18-24,exato,TS,0,0,,0,0,
SBIL,Verao,18-24,exato,+RA,0,0,,0,0,
SBIL,Verao,18-24,exato,+TSRA,0,0,,0,0,
SBIL,Verao,18-24,exato,TSRA,0,0,,0,0,
SBIL,Verao,18-24,sem_intensidade,TS,0,0,,0,0,
SBIL,Verao,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBIL,Verao,TODOS,exato,TS,0,0,,0,0,
SBIL,Verao,TODOS,exato,+RA,0,0,,0,0,
SBIL,Verao,TODOS,exato,+TSRA,0,0,,0,0,
SBIL,Verao,TODOS,exato,TSRA,0,0,,0,0,
SBIL,Verao,TODOS,sem_intensidade,TS,0,0,,0,0,
SBIL,Verao,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Verao,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBIL,Outono,00-06,exato,TS,0,0,,0,0,
SBIL,Outono,00-06,exato,+RA,0,0,,0,0,
SBIL,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBIL,Outono,00-06,exato,TSRA,0,0,,0,0,
SBIL,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBIL,Outono,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Outono,00-06,sem_intensidade,+RA,0,0,,0,0,
SBIL,Outono,06-12,exato,TS,0,0,,0,0,
SBIL,Outono,06-12,exato,+RA,0,0,,0,0,
SBIL,Outono,06-12,exato,+TSRA,0,0,,0,0,
SBIL,Outono,06-12,exato,TSRA,0,0,,0,0,
SBIL,Outono,06-12,sem_intensidade,TS,0,0,,0,0,
SBIL,Outono,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Outono,06-12,sem_intensidade,+RA,0,0,,0,0,
SBIL,Outono,12-18,exato,TS,0,0,,0,0,
SBIL,Outono,12-18,exato,+RA,0,0,,0,0,
SBIL,Outono,12-18,exato,+TSRA,0,0,,0,0,
SBIL,Outono,12-18,exato,TSRA,0,0,,0,0,
SBIL,Outono,12-18,sem_intensidade,TS,0,0,,0,0,
SBIL,Outono,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Outono,12-18,sem_intensidade,+RA,0,0,,0,0,
SBIL,Outono,18-24,exato,TS,0,0,,0,0,
SBIL,Outono,18-24,exato,+RA,0,0,,0,0,
SBIL,Outono,18-24,exato,+TSRA,0,0,,0,0,
SBIL,Outono,18-24,exato,TSRA,0,0,,0,0,
SBIL,Outono,18-24,sem_intensidade,TS,0,0,,0,0,
SBIL,Outono,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Outono,18-24,sem_intensidade,+RA,0,0,,0,0,
SBIL,Outono,TODOS,exato,TS,0,0,,0,0,
SBIL,Outono,TODOS,exato,+RA,0,0,,0,0,
SBIL,Outono,TODOS,exato,+TSRA,0,0,,0,0,
SBIL,Outono,TODOS,exato,TSRA,0,0,,0,0,
SBIL,Outono,TODOS,sem_intensidade,TS,0,0,,0,0,
SBIL,Outono,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBIL,Outono,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBIL,Inverno,00-06,exato,TS,0,0,,0,0,
SBIL,Inverno,00-06,exato,+RA,0,0,,0,0,
SBIL,Inverno,00-06,exato,+TSRA,0,0,,0,0,
SBIL,Inverno,00-06,exato,TSRA,0,0,,0,0,
SBIL,Inverno,00-06,sem_intensidade,TS,0,0,,0,0,
SBIL,Inverno,00-06,sem_intensidade,TSRA,0,0,,0,0,
