icao,season,period,view,condition,taf_forecast,taf_hit,taf_pct,metar_observed,metar_caught,metar_pct
SBCN,Inverno,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCN,Inverno,06-12,exato,TS,0,0,,0,0,
SBCN,Inverno,06-12,exato,+RA,0,0,,0,0,
SBCN,Inverno,06-12,exato,+TSRA,0,0,,0,0,
SBCN,Inverno,06-12,exato,TSRA,0,0,,0,0,
SBCN,Inverno,06-12,sem_intensidade,TS,0,0,,0,0,
SBCN,Inverno,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCN,Inverno,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCN,Inverno,12-18,exato,TS,0,0,,0,0,
SBCN,Inverno,12-18,exato,+RA,0,0,,0,0,
SBCN,Inverno,12-18,exato,+TSRA,0,0,,0,0,
SBCN,Inverno,12-18,exato,TSRA,0,0,,0,0,
SBCN,Inverno,12-18,sem_intensidade,TS,0,0,,0,0,
SBCN,Inverno,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCN,Inverno,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCN,Inverno,18-24,exato,TS,0,0,,0,0,
SBCN,Inverno,18-24,exato,+RA,0,0,,0,0,
SBCN,Inverno,18-24,exato,+TSRA,0,0,,0,0,
SBCN,Inverno,18-24,exato,TSRA,0,0,,0,0,
SBCN,Inverno,18-24,sem_intensidade,TS,0,0,,0,0,
SBCN,Inverno,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCN,Inverno,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCN,Inverno,TODOS,exato,TS,0,0,,0,0,
SBCN,Inverno,TODOS,exato,+RA,0,0,,0,0,
SBCN,Inverno,TODOS,exato,+TSRA,0,0,,0,0,
SBCN,Inverno,TODOS,exato,TSRA,0,0,,0,0,
SBCN,Inverno,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCN,Inverno,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCN,Inverno,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCN,Primavera,00-06,exato,TS,0,0,,0,0,
SBCN,Primavera,00-06,exato,+RA,0,0,,0,0,
SBCN,Primavera,00-06,exato,+TSRA,0,0,,0,0,
SBCN,Primavera,00-06,exato,TSRA,0,0,,0,0,
SBCN,Primavera,00-06,sem_intensidade,TS,0,0,,0,0,
SBCN,Primavera,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCN,Primavera,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCN,Primavera,06-12,exato,TS,0,0,,0,0,
SBCN,Primavera,06-12,exato,+RA,0,0,,0,0,
SBCN,Primavera,06-12,exato,+TSRA,0,0,,0,0,
SBCN,Primavera,06-12,exato,TSRA,0,0,,0,0,
SBCN,Primavera,06-12,sem_intensidade,TS,0,0,,0,0,
SBCN,Primavera,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCN,Primavera,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCN,Primavera,12-18,exato,TS,0,0,,0,0,
SBCN,Primavera,12-18,exato,+RA,0,0,,0,0,
SBCN,Primavera,12-18,exato,+TSRA,0,0,,0,0,
SBCN,Primavera,12-18,exato,TSRA,0,0,,0,0,
SBCN,Primavera,12-18,sem_intensidade,TS,0,0,,0,0,
SBCN,Primavera,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCN,Primavera,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCN,Primavera,18-24,exato,TS,0,0,,0,0,
SBCN,Primavera,18-24,exato,+RA,0,0,,0,0,
SBCN,Primavera,18-24,exato,+TSRA,0,0,,0,0,
SBCN,Primavera,18-24,exato,TSRA,0,0,,0,0,
SBCN,Primavera,18-24,sem_intensidade,TS,0,0,,0,0,
SBCN,Primavera,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCN,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCN,Primavera,TODOS,exato,TS,0,0,,0,0,
SBCN,Primavera,TODOS,exato,+RA,0,0,,0,0,
SBCN,Primavera,TODOS,exato,+TSRA,0,0,,0,0,
SBCN,Primavera,TODOS,exato,TSRA,0,0,,0,0,
SBCN,Primavera,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCN,Primavera,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCN,Primavera,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCN,TODAS,00-06,exato,TS,0,0,,0,0,
SBCN,TODAS,00-06,exato,+RA,0,0,,0,0,
SBCN,TODAS,00-06,exato,+TSRA,0,0,,0,0,
SBCN,TODAS,00-06,exato,TSRA,0,0,,0,0,
SBCN,TODAS,00-06,sem_intensidade,TS,0,0,,0,0,
SBCN,TODAS,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCN,TODAS,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCN,TODAS,06-12,exato,TS,0,0,,0,0,
SBCN,TODAS,06-12,exato,+RA,0,0,,0,0,
SBCN,TODAS,06-12,exato,+TSRA,0,0,,0,0,
SBCN,TODAS,06-12,exato,TSRA,0,0,,0,0,
SBCN,TODAS,06-12,sem_intensidade,TS,0,0,,0,0,
SBCN,TODAS,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCN,TODAS,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCN,TODAS,12-18,exato,TS,0,0,,0,0,
SBCN,TODAS,12-18,exato,+RA,0,0,,0,0,
SBCN,TODAS,12-18,exato,+TSRA,0,0,,0,0,
SBCN,TODAS,12-18,exato,TSRA,0,0,,0,0,
SBCN,TODAS,12-18,sem_intensidade,TS,0,0,,0,0,
SBCN,TODAS,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCN,TODAS,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCN,TODAS,18-24,exato,TS,0,0,,0,0,
SBCN,TODAS,18-24,exato,+RA,0,0,,0,0,
SBCN,TODAS,18-24,exato,+TSRA,0,0,,0,0,
SBCN,TODAS,18-24,exato,TSRA,0,0,,0,0,
SBCN,TODAS,18-24,sem_intensidade,TS,0,0,,0,0,
SBCN,TODAS,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCN,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCN,TODAS,TODOS,exato,TS,0,0,,0,0,
SBCN,TODAS,TODOS,exato,+RA,0,0,,0,0,
SBCN,TODAS,TODOS,exato,+TSRA,0,0,,0,0,
SBCN,TODAS,TODOS,exato,TSRA,0,0,,0,0,
SBCN,TODAS,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCN,TODAS,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCN,TODAS,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCO,Verao,00-06,exato,TS,0,0,,0,0,
SBCO,Verao,00-06,exato,+RA,0,0,,0,0,
SBCO,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBCO,Verao,00-06,exato,TSRA,0,0,,0,0,
SBCO,Verao,00-06,sem_intensidade,TS,0,0,,0,0,
SBCO,Verao,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Verao,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCO,Verao,06-12,exato,TS,0,0,,0,0,
SBCO,Verao,06-12,exato,+RA,0,0,,0,0,
SBCO,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBCO,Verao,06-12,exato,TSRA,0,0,,0,0,
SBCO,Verao,06-12,sem_intensidade,TS,0,0,,0,0,
SBCO,Verao,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Verao,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCO,Verao,12-18,exato,TS,0,0,,0,0,
SBCO,Verao,12-18,exato,+RA,0,0,,0,0,
SBCO,Verao,12-18,exato,+TSRA,0,0,,0,0,
SBCO,Verao,12-18,exato,TSRA,0,0,,0,0,
SBCO,Verao,12-18,sem_intensidade,TS,0,0,,0,0,
SBCO,Verao,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Verao,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCO,Verao,18-24,exato,TS,0,0,,0,0,
SBCO,Verao,18-24,exato,+RA,0,0,,0,0,
SBCO,Verao,18-24,exato,+TSRA,0,0,,0,0,
SBCO,Verao,18-24,exato,TSRA,0,0,,0,0,
SBCO,Verao,18-24,sem_intensidade,TS,0,0,,0,0,
SBCO,Verao,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCO,Verao,TODOS,exato,TS,0,0,,0,0,
SBCO,Verao,TODOS,exato,+RA,0,0,,0,0,
SBCO,Verao,TODOS,exato,+TSRA,0,0,,0,0,
SBCO,Verao,TODOS,exato,TSRA,0,0,,0,0,
SBCO,Verao,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCO,Verao,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Verao,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCO,Outono,00-06,exato,TS,0,0,,0,0,
SBCO,Outono,00-06,exato,+RA,0,0,,0,0,
SBCO,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBCO,Outono,00-06,exato,TSRA,0,0,,0,0,
SBCO,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBCO,Outono,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Outono,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCO,Outono,06-12,exato,TS,0,0,,0,0,
SBCO,Outono,06-12,exato,+RA,0,0,,0,0,
SBCO,Outono,06-12,exato,+TSRA,0,0,,0,0,
SBCO,Outono,06-12,exato,TSRA,0,0,,0,0,
SBCO,Outono,06-12,sem_intensidade,TS,0,0,,0,0,
SBCO,Outono,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Outono,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCO,Outono,12-18,exato,TS,0,0,,0,0,
SBCO,Outono,12-18,exato,+RA,0,0,,0,0,
SBCO,Outono,12-18,exato,+TSRA,0,0,,0,0,
SBCO,Outono,12-18,exato,TSRA,0,0,,0,0,
SBCO,Outono,12-18,sem_intensidade,TS,0,0,,0,0,
SBCO,Outono,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Outono,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCO,Outono,18-24,exato,TS,0,0,,0,0,
SBCO,Outono,18-24,exato,+RA,0,0,,0,0,
SBCO,Outono,18-24,exato,+TSRA,0,0,,0,0,
SBCO,Outono,18-24,exato,TSRA,0,0,,0,0,
SBCO,Outono,18-24,sem_intensidade,TS,0,0,,0,0,
SBCO,Outono,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Outono,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCO,Outono,TODOS,exato,TS,0,0,,0,0,
SBCO,Outono,TODOS,exato,+RA,0,0,,0,0,
SBCO,Outono,TODOS,exato,+TSRA,0,0,,0,0,
SBCO,Outono,TODOS,exato,TSRA,0,0,,0,0,
SBCO,Outono,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCO,Outono,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Outono,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCO,Inverno,00-06,exato,TS,0,0,,0,0,
SBCO,Inverno,00-06,exato,+RA,0,0,,0,0,
SBCO,Inverno,00-06,exato,+TSRA,0,0,,0,0,
SBCO,Inverno,00-06,exato,TSRA,0,0,,0,0,
SBCO,Inverno,00-06,sem_intensidade,TS,0,0,,0,0,
SBCO,Inverno,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Inverno,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCO,Inverno,06-12,exato,TS,0,0,,0,0,
SBCO,Inverno,06-12,exato,+RA,0,0,,0,0,
SBCO,Inverno,06-12,exato,+TSRA,0,0,,0,0,
SBCO,Inverno,06-12,exato,TSRA,0,0,,0,0,
SBCO,Inverno,06-12,sem_intensidade,TS,0,0,,0,0,
SBCO,Inverno,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Inverno,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCO,Inverno,12-18,exato,TS,0,0,,0,0,
SBCO,Inverno,12-18,exato,+RA,0,0,,0,0,
SBCO,Inverno,12-18,exato,+TSRA,0,0,,0,0,
SBCO,Inverno,12-18,exato,TSRA,0,0,,0,0,
SBCO,Inverno,12-18,sem_intensidade,TS,0,0,,0,0,
SBCO,Inverno,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Inverno,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCO,Inverno,18-24,exato,TS,0,0,,0,0,
SBCO,Inverno,18-24,exato,+RA,0,0,,0,0,
SBCO,Inverno,18-24,exato,+TSRA,0,0,,0,0,
SBCO,Inverno,18-24,exato,TSRA,0,0,,0,0,
SBCO,Inverno,18-24,sem_intensidade,TS,0,0,,0,0,
SBCO,Inverno,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Inverno,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCO,Inverno,TODOS,exato,TS,0,0,,0,0,
SBCO,Inverno,TODOS,exato,+RA,0,0,,0,0,
SBCO,Inverno,TODOS,exato,+TSRA,0,0,,0,0,
SBCO,Inverno,TODOS,exato,TSRA,0,0,,0,0,
SBCO,Inverno,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCO,Inverno,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Inverno,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCO,Primavera,00-06,exato,TS,0,0,,0,0,
SBCO,Primavera,00-06,exato,+RA,0,0,,0,0,
SBCO,Primavera,00-06,exato,+TSRA,0,0,,0,0,
SBCO,Primavera,00-06,exato,TSRA,0,0,,0,0,
SBCO,Primavera,00-06,sem_intensidade,TS,0,0,,0,0,
SBCO,Primavera,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Primavera,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCO,Primavera,06-12,exato,TS,0,0,,0,0,
SBCO,Primavera,06-12,exato,+RA,0,0,,0,0,
SBCO,Primavera,06-12,exato,+TSRA,0,0,,0,0,
SBCO,Primavera,06-12,exato,TSRA,0,0,,0,0,
SBCO,Primavera,06-12,sem_intensidade,TS,0,0,,0,0,
SBCO,Primavera,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Primavera,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCO,Primavera,12-18,exato,TS,0,0,,0,0,
SBCO,Primavera,12-18,exato,+RA,0,0,,0,0,
SBCO,Primavera,12-18,exato,+TSRA,0,0,,0,0,
SBCO,Primavera,12-18,exato,TSRA,0,0,,0,0,
SBCO,Primavera,12-18,sem_intensidade,TS,0,0,,0,0,
SBCO,Primavera,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Primavera,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCO,Primavera,18-24,exato,TS,0,0,,0,0,
SBCO,Primavera,18-24,exato,+RA,0,0,,0,0,
SBCO,Primavera,18-24,exato,+TSRA,0,0,,0,0,
SBCO,Primavera,18-24,exato,TSRA,0,0,,0,0,
SBCO,Primavera,18-24,sem_intensidade,TS,0,0,,0,0,
SBCO,Primavera,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCO,Primavera,TODOS,exato,TS,0,0,,0,0,
SBCO,Primavera,TODOS,exato,+RA,0,0,,0,0,
SBCO,Primavera,TODOS,exato,+TSRA,0,0,,0,0,
SBCO,Primavera,TODOS,exato,TSRA,0,0,,0,0,
SBCO,Primavera,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCO,Primavera,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCO,Primavera,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCO,TODAS,00-06,exato,TS,0,0,,0,0,
SBCO,TODAS,00-06,exato,+RA,0,0,,0,0,
SBCO,TODAS,00-06,exato,+TSRA,0,0,,0,0,
SBCO,TODAS,00-06,exato,TSRA,0,0,,0,0,
SBCO,TODAS,00-06,sem_intensidade,TS,0,0,,0,0,
SBCO,TODAS,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCO,TODAS,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCO,TODAS,06-12,exato,TS,0,0,,0,0,
SBCO,TODAS,06-12,exato,+RA,0,0,,0,0,
SBCO,TODAS,06-12,exato,+TSRA,0,0,,0,0,
SBCO,TODAS,06-12,exato,TSRA,0,0,,0,0,
SBCO,TODAS,06-12,sem_intensidade,TS,0,0,,0,0,
SBCO,TODAS,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCO,TODAS,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCO,TODAS,12-18,exato,TS,0,0,,0,0,
SBCO,TODAS,12-18,exato,+RA,0,0,,0,0,
SBCO,TODAS,12-18,exato,+TSRA,0,0,,0,0,
SBCO,TODAS,12-18,exato,TSRA,0,0,,0,0,
SBCO,TODAS,12-18,sem_intensidade,TS,0,0,,0,0,
SBCO,TODAS,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCO,TODAS,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCO,TODAS,18-24,exato,TS,0,0,,0,0,
SBCO,TODAS,18-24,exato,+RA,0,0,,0,0,
SBCO,TODAS,18-24,exato,+TSRA,0,0,,0,0,
SBCO,TODAS,18-24,exato,TSRA,0,0,,0,0,
SBCO,TODAS,18-24,sem_intensidade,TS,0,0,,0,0,
SBCO,TODAS,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCO,TODAS,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCO,TODAS,TODOS,exato,TS,0,0,,0,0,
SBCO,TODAS,TODOS,exato,+RA,0,0,,0,0,
SBCO,TODAS,TODOS,exato,+TSRA,0,0,,0,0,
SBCO,TODAS,TODOS,exato,TSRA,0,0,,0,0,
SBCO,TODAS,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCO,TODAS,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCO,TODAS,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCR,Verao,00-06,exato,TS,0,0,,0,0,
SBCR,Verao,00-06,exato,+RA,0,0,,0,0,
SBCR,Verao,00-06,exato,+TSRA,0,0,,0,0,
SBCR,Verao,00-06,exato,TSRA,0,0,,0,0,
SBCR,Verao,00-06,sem_intensidade,TS,0,0,,0,0,
SBCR,Verao,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Verao,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCR,Verao,06-12,exato,TS,0,0,,0,0,
SBCR,Verao,06-12,exato,+RA,0,0,,0,0,
SBCR,Verao,06-12,exato,+TSRA,0,0,,0,0,
SBCR,Verao,06-12,exato,TSRA,0,0,,0,0,
SBCR,Verao,06-12,sem_intensidade,TS,0,0,,0,0,
SBCR,Verao,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Verao,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCR,Verao,12-18,exato,TS,0,0,,0,0,
SBCR,Verao,12-18,exato,+RA,0,0,,0,0,
SBCR,Verao,12-18,exato,+TSRA,0,0,,0,0,
SBCR,Verao,12-18,exato,TSRA,0,0,,0,0,
SBCR,Verao,12-18,sem_intensidade,TS,0,0,,0,0,
SBCR,Verao,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Verao,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCR,Verao,18-24,exato,TS,0,0,,0,0,
SBCR,Verao,18-24,exato,+RA,0,0,,0,0,
SBCR,Verao,18-24,exato,+TSRA,0,0,,0,0,
SBCR,Verao,18-24,exato,TSRA,0,0,,0,0,
SBCR,Verao,18-24,sem_intensidade,TS,0,0,,0,0,
SBCR,Verao,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Verao,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCR,Verao,TODOS,exato,TS,0,0,,0,0,
SBCR,Verao,TODOS,exato,+RA,0,0,,0,0,
SBCR,Verao,TODOS,exato,+TSRA,0,0,,0,0,
SBCR,Verao,TODOS,exato,TSRA,0,0,,0,0,
SBCR,Verao,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCR,Verao,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Verao,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCR,Outono,00-06,exato,TS,0,0,,0,0,
SBCR,Outono,00-06,exato,+RA,0,0,,0,0,
SBCR,Outono,00-06,exato,+TSRA,0,0,,0,0,
SBCR,Outono,00-06,exato,TSRA,0,0,,0,0,
SBCR,Outono,00-06,sem_intensidade,TS,0,0,,0,0,
SBCR,Outono,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Outono,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCR,Outono,06-12,exato,TS,0,0,,0,0,
SBCR,Outono,06-12,exato,+RA,0,0,,0,0,
SBCR,Outono,06-12,exato,+TSRA,0,0,,0,0,
SBCR,Outono,06-12,exato,TSRA,0,0,,0,0,
SBCR,Outono,06-12,sem_intensidade,TS,0,0,,0,0,
SBCR,Outono,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Outono,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCR,Outono,12-18,exato,TS,0,0,,0,0,
SBCR,Outono,12-18,exato,+RA,0,0,,0,0,
SBCR,Outono,12-18,exato,+TSRA,0,0,,0,0,
SBCR,Outono,12-18,exato,TSRA,0,0,,0,0,
SBCR,Outono,12-18,sem_intensidade,TS,0,0,,0,0,
SBCR,Outono,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Outono,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCR,Outono,18-24,exato,TS,0,0,,0,0,
SBCR,Outono,18-24,exato,+RA,0,0,,0,0,
SBCR,Outono,18-24,exato,+TSRA,0,0,,0,0,
SBCR,Outono,18-24,exato,TSRA,0,0,,0,0,
SBCR,Outono,18-24,sem_intensidade,TS,0,0,,0,0,
SBCR,Outono,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Outono,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCR,Outono,TODOS,exato,TS,0,0,,0,0,
SBCR,Outono,TODOS,exato,+RA,0,0,,0,0,
SBCR,Outono,TODOS,exato,+TSRA,0,0,,0,0,
SBCR,Outono,TODOS,exato,TSRA,0,0,,0,0,
SBCR,Outono,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCR,Outono,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Outono,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCR,Inverno,00-06,exato,TS,0,0,,0,0,
SBCR,Inverno,00-06,exato,+RA,0,0,,0,0,
SBCR,Inverno,00-06,exato,+TSRA,0,0,,0,0,
SBCR,Inverno,00-06,exato,TSRA,0,0,,0,0,
SBCR,Inverno,00-06,sem_intensidade,TS,0,0,,0,0,
SBCR,Inverno,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Inverno,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCR,Inverno,06-12,exato,TS,0,0,,0,0,
SBCR,Inverno,06-12,exato,+RA,0,0,,0,0,
SBCR,Inverno,06-12,exato,+TSRA,0,0,,0,0,
SBCR,Inverno,06-12,exato,TSRA,0,0,,0,0,
SBCR,Inverno,06-12,sem_intensidade,TS,0,0,,0,0,
SBCR,Inverno,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Inverno,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCR,Inverno,12-18,exato,TS,0,0,,0,0,
SBCR,Inverno,12-18,exato,+RA,0,0,,0,0,
SBCR,Inverno,12-18,exato,+TSRA,0,0,,0,0,
SBCR,Inverno,12-18,exato,TSRA,0,0,,0,0,
SBCR,Inverno,12-18,sem_intensidade,TS,0,0,,0,0,
SBCR,Inverno,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Inverno,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCR,Inverno,18-24,exato,TS,0,0,,0,0,
SBCR,Inverno,18-24,exato,+RA,0,0,,0,0,
SBCR,Inverno,18-24,exato,+TSRA,0,0,,0,0,
SBCR,Inverno,18-24,exato,TSRA,0,0,,0,0,
SBCR,Inverno,18-24,sem_intensidade,TS,0,0,,0,0,
SBCR,Inverno,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Inverno,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCR,Inverno,TODOS,exato,TS,0,0,,0,0,
SBCR,Inverno,TODOS,exato,+RA,0,0,,0,0,
SBCR,Inverno,TODOS,exato,+TSRA,0,0,,0,0,
SBCR,Inverno,TODOS,exato,TSRA,0,0,,0,0,
SBCR,Inverno,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCR,Inverno,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Inverno,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCR,Primavera,00-06,exato,TS,0,0,,0,0,
SBCR,Primavera,00-06,exato,+RA,0,0,,0,0,
SBCR,Primavera,00-06,exato,+TSRA,0,0,,0,0,
SBCR,Primavera,00-06,exato,TSRA,0,0,,0,0,
SBCR,Primavera,00-06,sem_intensidade,TS,0,0,,0,0,
SBCR,Primavera,00-06,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Primavera,00-06,sem_intensidade,+RA,0,0,,0,0,
SBCR,Primavera,06-12,exato,TS,0,0,,0,0,
SBCR,Primavera,06-12,exato,+RA,0,0,,0,0,
SBCR,Primavera,06-12,exato,+TSRA,0,0,,0,0,
SBCR,Primavera,06-12,exato,TSRA,0,0,,0,0,
SBCR,Primavera,06-12,sem_intensidade,TS,0,0,,0,0,
SBCR,Primavera,06-12,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Primavera,06-12,sem_intensidade,+RA,0,0,,0,0,
SBCR,Primavera,12-18,exato,TS,0,0,,0,0,
SBCR,Primavera,12-18,exato,+RA,0,0,,0,0,
SBCR,Primavera,12-18,exato,+TSRA,0,0,,0,0,
SBCR,Primavera,12-18,exato,TSRA,0,0,,0,0,
SBCR,Primavera,12-18,sem_intensidade,TS,0,0,,0,0,
SBCR,Primavera,12-18,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Primavera,12-18,sem_intensidade,+RA,0,0,,0,0,
SBCR,Primavera,18-24,exato,TS,0,0,,0,0,
SBCR,Primavera,18-24,exato,+RA,0,0,,0,0,
SBCR,Primavera,18-24,exato,+TSRA,0,0,,0,0,
SBCR,Primavera,18-24,exato,TSRA,0,0,,0,0,
SBCR,Primavera,18-24,sem_intensidade,TS,0,0,,0,0,
SBCR,Primavera,18-24,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Primavera,18-24,sem_intensidade,+RA,0,0,,0,0,
SBCR,Primavera,TODOS,exato,TS,0,0,,0,0,
SBCR,Primavera,TODOS,exato,+RA,0,0,,0,0,
SBCR,Primavera,TODOS,exato,+TSRA,0,0,,0,0,
SBCR,Primavera,TODOS,exato,TSRA,0,0,,0,0,
SBCR,Primavera,TODOS,sem_intensidade,TS,0,0,,0,0,
SBCR,Primavera,TODOS,sem_intensidade,TSRA,0,0,,0,0,
SBCR,Primavera,TODOS,sem_intensidade,+RA,0,0,,0,0,
SBCR,TODAS,00-06,exato,TS,0,0,,0,0,
SBCR,TODAS,00-06,exato,+RA,0,0,,0,0,
SBCR,TODAS,00-06,exato,+TSRA,0,0,,0,0,
SBCR,TODAS,00-06,exato,TSRA,0,0,,0,0,
SBCR,TODAS,00-06,sem_intensidade,TS,0,0,,0,0,
